purl,ecosystem,dependent_repos,repository_url,cargo_dir,crate,version,direct,vendors_c,advisory,aliases,severity,informational,published,summary
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,anyhow,1.0.102,0,0,RUSTSEC-2026-0190,"",,unsound,2026-06-25T12:00:00Z,Unsoundness in `Error::downcast_mut()`
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack/crates/binding,anyhow,1.0.102,1,0,RUSTSEC-2026-0190,"",,unsound,2026-06-25T12:00:00Z,Unsoundness in `Error::downcast_mut()`
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,atomic-polyfill,0.1.11,0,0,RUSTSEC-2023-0089,"",,unmaintained,2023-07-11T12:00:00Z,atomic-polyfill is unmaintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,aws-lc-sys,0.30.0,0,1,RUSTSEC-2026-0043,RUSTSEC-2026-0045 GHSA-65p9-r9h6-22vj GHSA-frmv-5gcm-jwxh CVE-2026-3337 CGA-fqpw-fjwp-5777,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,,2026-03-02T12:00:00Z,AWS-LC has Timing Side-Channel in AES-CCM Tag Verification
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,aws-lc-sys,0.30.0,0,1,RUSTSEC-2026-0042,RUSTSEC-2026-0048 GHSA-9f94-5g5w-gf6r CVE-2026-4428 CGA-2hvw-crv4-gr28,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,,2026-03-19T12:00:00Z,CRL Distribution Point Scope Check Logic Error in AWS-LC
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,aws-lc-sys,0.30.0,0,1,RUSTSEC-2026-0047,GHSA-hfpc-8r3f-gw53 GHSA-jchq-39cv-q4wj CVE-2026-3338 CGA-jqvx-j542-ch33,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,2026-03-02T12:00:00Z,AWS-LC has PKCS7_verify Signature Validation Bypass
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,aws-lc-sys,0.30.0,0,1,RUSTSEC-2026-0046,GHSA-cfwj-9wp5-wqvp GHSA-vw5v-4f2q-w9xf CVE-2026-3336 CGA-vc5g-x3vg-q749,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,2026-03-02T12:00:00Z,AWS-LC has PKCS7_verify Certificate Chain Validation Bypass
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,bincode,1.3.3,0,0,RUSTSEC-2025-0141,"",,unmaintained,2025-12-16T12:00:00Z,Bincode is unmaintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,bincode,2.0.1,0,0,RUSTSEC-2025-0141,"",,unmaintained,2025-12-16T12:00:00Z,Bincode is unmaintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,bytes,1.9.0,0,0,RUSTSEC-2026-0007,GHSA-434x-w66g-qw3r CVE-2026-25541 CGA-2c89-jq5r-gvjq,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N/E:P,,2026-02-03T12:00:00Z,bytes has integer overflow in BytesMut::reserve
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,crossbeam-epoch,0.9.15,0,0,RUSTSEC-2026-0204,"",,,2026-07-06T12:00:00Z,Invalid pointer dereference in `fmt::Pointer` impl for `Atomic` and `Shared` when the underlying pointer is invalid
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,crossbeam-epoch,0.9.18,0,0,RUSTSEC-2026-0204,"",,,2026-07-06T12:00:00Z,Invalid pointer dereference in `fmt::Pointer` impl for `Atomic` and `Shared` when the underlying pointer is invalid
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,difference,2.0.0,0,0,RUSTSEC-2020-0095,"",,unmaintained,2020-12-20T12:00:00Z,difference is unmaintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,turbopack/crates/turbo-tasks,event-listener,5.4.0,1,0,RUSTSEC-2026-0221,"",,unsound,2026-07-13T12:00:00Z,`event-listener` allows `!Send` tags to cross thread boundaries via `StackSlot`
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,h2,0.3.7,0,0,RUSTSEC-2024-0332,GHSA-q6cp-qfwq-4gcv CGA-p97x-j2ff-6w2q,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,2024-04-03T12:00:00Z,h2 servers vulnerable to degradation of service with CONTINUATION Flood
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,h2,0.3.7,0,0,RUSTSEC-2026-0258,GHSA-q83h-524g-xf6h,,,2026-08-17T12:00:00Z,h2 unbounded empty DATA frames
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,h2,0.3.24,0,0,RUSTSEC-2024-0332,GHSA-q6cp-qfwq-4gcv CGA-p97x-j2ff-6w2q,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,2024-04-03T12:00:00Z,h2 servers vulnerable to degradation of service with CONTINUATION Flood
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,h2,0.3.24,0,0,RUSTSEC-2026-0258,GHSA-q83h-524g-xf6h,,,2026-08-17T12:00:00Z,h2 unbounded empty DATA frames
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,h2,0.4.7,0,0,RUSTSEC-2026-0258,GHSA-q83h-524g-xf6h,,,2026-08-17T12:00:00Z,h2 unbounded empty DATA frames
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,h2,0.3.7,0,0,RUSTSEC-2024-0003,GHSA-8r5v-vm4m-4g25 CVE-2019-9514 CGA-r24q-h5qj-r7jc,,,2024-01-17T12:00:00Z,Resource exhaustion vulnerability in h2 may lead to Denial of Service (DoS)
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,h2,0.3.7,0,0,RUSTSEC-2023-0034,GHSA-f8vr-r385-rh5r CVE-2023-26964,,,2023-04-11T15:30:30Z,h2 vulnerable to denial of service
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,idna,0.2.3,0,0,RUSTSEC-2024-0421,GHSA-h97m-ww89-6jmq CVE-2024-12224 CGA-vqcf-23pj-f75j,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N,,2024-12-09T12:00:00Z,`idna` accepts Punycode labels that do not produce any non-ASCII when decoded
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,json,0.12.4,0,0,RUSTSEC-2022-0081,"",,unmaintained,2022-02-01T12:00:00Z,json is unmaintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,lexical,6.1.1,0,0,RUSTSEC-2023-0055,RUSTSEC-2023-0086 GHSA-2326-pfpj-vx3h GHSA-c2hm-mjxv-89r4 CGA-3x36-pj67-6cp2,,unsound,2023-09-03T12:00:00Z,Multiple soundness issues in lexical
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,lexical-core,0.8.5,0,0,RUSTSEC-2023-0055,RUSTSEC-2023-0086 GHSA-2326-pfpj-vx3h GHSA-c2hm-mjxv-89r4 CGA-3x36-pj67-6cp2,,unsound,2023-09-03T12:00:00Z,Multiple soundness issues in lexical
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,libyml,0.0.5,0,0,RUSTSEC-2025-0067,GHSA-gfxp-f68g-8x78,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,unsound,2025-09-11T12:00:00Z,LibYML: `libyml::string::yaml_string_extend` is unsound and unmaintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,lru,0.16.4,0,0,RUSTSEC-2026-0253,"",,unsound,2026-05-12T12:00:00Z,Potential use-after-free due to lack of panic safety in `LruCache::pop()`
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,lru,0.16.2,0,0,RUSTSEC-2026-0253,"",,unsound,2026-05-12T12:00:00Z,Potential use-after-free due to lack of panic safety in `LruCache::pop()`
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,lru,0.16.2,0,0,RUSTSEC-2026-0002,GHSA-rhfx-m35p-ff5j CGA-8p7q-m2xc-9jw5,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,unsound,2026-01-07T12:00:00Z,`IterMut` violates Stacked Borrows by invalidating internal pointer
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,lz4_flex,0.11.3,0,0,RUSTSEC-2026-0041,GHSA-vvp9-7p8x-rfvv CVE-2026-32829 CGA-j97m-c2rf-xr76,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,,2026-03-16T20:48:08Z,lz4_flex's decompression can leak information from uninitialized memory or reused output buffer
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,turbopack/crates/turbo-persistence,memmap2,0.9.5,1,0,RUSTSEC-2026-0186,"",,unsound,2026-06-20T12:00:00Z,Unchecked pointer offset in crate `memmap2`
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,memmap2,0.6.2,0,0,RUSTSEC-2026-0186,"",,unsound,2026-06-20T12:00:00Z,Unchecked pointer offset in crate `memmap2`
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,mio,0.7.14,0,0,RUSTSEC-2024-0019,GHSA-r8w9-5wcg-vfj7 CVE-2024-27308 CGA-3w8v-rr2f-2c39,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,2024-03-04T12:00:00Z,Mio's tokens for named pipes may be delivered after deregistration
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-xp3w-r5p5-63rr,CVE-2026-42327 CGA-38qc-87rx-2r8x,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,2026-05-05T21:46:38Z,rust-openssl has undefined behavior in X509Ref::ocsp_responders for certificates with non-UTF-8 OCSP URLs
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-ghm9-cr32-g9qj,CVE-2026-41681 CGA-g63c-g32c-78mh,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:05:02Z,rust-openssl: rustMdCtxRef::digest_final() writes past caller buffer with no length check
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-8c75-8mhr-p7r9,CVE-2026-41678 CGA-v285-cxc2-m645,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:17:32Z,rust-openssl has incorrect bounds assertion in aes key wrap
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0024,GHSA-6hcf-g6gr-hhcr,,,2023-03-24T12:00:00Z,`openssl` `X509Extension::new` and `X509Extension::new_nid` null pointer dereference
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0072,GHSA-xphf-cx8h-7q9g CGA-456g-96r5-c66m,,unsound,2023-11-23T12:00:00Z,`openssl` `X509StoreRef::objects` is unsound
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-pqf5-4pqq-29f5,CVE-2026-41676 CGA-4rxf-wfwx-7622,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:22:00Z,rust-openssl: Deriver::derive and PkeyCtxRef::derive can overflow short buffers on OpenSSL 1.1.1
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-xmgf-hq76-4vx2,CVE-2026-41677 CGA-mr68-j6jr-86mj,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:20:04Z,rust-opennssl has an Out-of-bounds read in PEM password callback when returning an oversized length
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-xp3w-r5p5-63rr,CVE-2026-42327 CGA-38qc-87rx-2r8x,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,2026-05-05T21:46:38Z,rust-openssl has undefined behavior in X509Ref::ocsp_responders for certificates with non-UTF-8 OCSP URLs
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-xv59-967r-8726,CVE-2026-44662 CGA-6jq3-qvwq-qj6x,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,,2026-05-07T22:33:51Z,rust-openssl vulnerable to heap buffer overflow when encrypting with AES key-wrap-with-padding
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-8c75-8mhr-p7r9,CVE-2026-41678 CGA-v285-cxc2-m645,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:17:32Z,rust-openssl has incorrect bounds assertion in aes key wrap
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0022,GHSA-3gxf-9r58-2ghg,,,2023-03-24T12:00:00Z,`openssl` `X509NameBuilder::build` returned object is not thread safe
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0023,GHSA-9qwg-crg9-m2vc,,,2023-03-24T12:00:00Z,`openssl` `SubjectAlternativeName` and `ExtendedKeyUsage::other` allow arbitrary file read
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-xv59-967r-8726,CVE-2026-44662 CGA-6jq3-qvwq-qj6x,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,,2026-05-07T22:33:51Z,rust-openssl vulnerable to heap buffer overflow when encrypting with AES key-wrap-with-padding
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-hppc-g8h3-xhp3,CVE-2026-41898 CGA-c9p9-wwqf-q99f,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:N/VA:L/SC:N/SI:N/SA:N,,2026-04-22T21:00:57Z,rust-openssl: Unchecked callback length in PSK/cookie trampolines leaks adjacent memory to peer
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2024-0357,GHSA-q445-7m23-qrmw CGA-x636-86r8-gjfr,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,,2024-07-21T12:00:00Z,openssl's `MemBio::get_buf` has undefined behavior with empty buffers
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2025-0004,GHSA-rpmj-rpgj-qmpm CVE-2025-24898 CGA-wgrp-6w47-xfpg,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:N,,2025-02-02T12:00:00Z,rust-openssl ssl::select_next_proto use after free
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-pqf5-4pqq-29f5,CVE-2026-41676 CGA-4rxf-wfwx-7622,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:22:00Z,rust-openssl: Deriver::derive and PkeyCtxRef::derive can overflow short buffers on OpenSSL 1.1.1
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-phqj-4mhp-q6mq,CVE-2026-45784 CGA-g29r-cj9q-7phv,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,,2026-05-19T19:50:11Z,rust-openssl: Potential out-of-bounds write in `CipherCtxRef::cipher_update_inplace` for AES-KW-PAD ciphers
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-hppc-g8h3-xhp3,CVE-2026-41898 CGA-c9p9-wwqf-q99f,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:N/VA:L/SC:N/SI:N/SA:N,,2026-04-22T21:00:57Z,rust-openssl: Unchecked callback length in PSK/cookie trampolines leaks adjacent memory to peer
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0044,GHSA-xcf7-rvmh-g6q4 CVE-2023-53159 CGA-c8rg-7pvv-2wq2,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:L,,2023-06-20T12:00:00Z,`openssl` `X509VerifyParamRef::set_host` buffer over-read
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-xmgf-hq76-4vx2,CVE-2026-41677 CGA-mr68-j6jr-86mj,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:20:04Z,rust-opennssl has an Out-of-bounds read in PEM password callback when returning an oversized length
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,paste,1.0.15,0,0,RUSTSEC-2024-0436,"",,unmaintained,2024-10-07T12:00:00Z,paste - no longer maintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,turbopack/crates/turbo-tasks-macros,proc-macro-error,1.0.4,1,0,RUSTSEC-2024-0370,"",,unmaintained,2024-09-01T12:00:00Z,proc-macro-error is unmaintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,proc-macro-error2,2.0.1,0,0,RUSTSEC-2026-0173,"",,unmaintained,2026-06-07T12:00:00Z,proc-macro-error2 is unmaintained
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,quinn-proto,0.11.13,0,0,RUSTSEC-2026-0037,GHSA-6xvm-j4wr-6v98 CVE-2026-31812 CGA-cq2m-2ghh-c6hg,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,,2026-03-09T12:00:00Z,Quinn affected by unauthenticated remote DoS via panic in QUIC transport parameter parsing
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,quinn-proto,0.11.13,0,0,RUSTSEC-2026-0185,GHSA-4w2j-m93h-cj5j CVE-2026-25800 CGA-cp3r-6j5j-5gxp,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,2026-06-22T12:00:00Z,Quinn: Remote memory exhaustion in quinn-proto from unbounded out-of-order stream reassembly
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,rand,0.9.0,0,0,RUSTSEC-2026-0097,GHSA-cq8v-f236-94qc CGA-mwpp-hm8c-cc42,,unsound,2026-04-09T12:00:00Z,Rand is unsound with a custom logger using rand::rng()
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rand,0.8.5,0,0,RUSTSEC-2026-0097,GHSA-cq8v-f236-94qc CGA-mwpp-hm8c-cc42,,unsound,2026-04-09T12:00:00Z,Rand is unsound with a custom logger using rand::rng()
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,rand,0.8.4,0,0,RUSTSEC-2026-0097,GHSA-cq8v-f236-94qc CGA-mwpp-hm8c-cc42,,unsound,2026-04-09T12:00:00Z,Rand is unsound with a custom logger using rand::rng()
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,remove_dir_all,0.5.3,0,0,RUSTSEC-2023-0018,GHSA-mc8h-8q98-g5hr CGA-587p-f4rv-625v,,,2023-02-24T12:00:00Z,Race Condition Enabling Link Following and Time-of-check Time-of-use (TOCTOU) Race Condition in remove_dir_all
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0122,GHSA-vfvv-c25p-m7mm CGA-qjhc-5cr2-23m4,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,unsound,2026-04-23T12:00:00Z,rkyv: Panic safety bugs in `InlineVec::clear` and `SerVec::clear` enable arbitrary code execution
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0001,"",,,2026-01-05T12:00:00Z,Potential Undefined Behaviors in `Arc<T>`/`Rc<T>` impls of `from_value` on OOM
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0233,"",,,2026-05-11T12:00:00Z,Crafted archives can cause a use-after-free during deserialization
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,rkyv,0.7.45,0,0,RUSTSEC-2026-0235,"",,,2026-05-13T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing Rc/Arc
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,rkyv,0.7.46,0,0,RUSTSEC-2026-0235,"",,,2026-05-13T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing Rc/Arc
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,rkyv,0.8.16,0,0,RUSTSEC-2026-0233,"",,,2026-05-11T12:00:00Z,Crafted archives can cause a use-after-free during deserialization
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,rkyv,0.8.16,0,0,RUSTSEC-2026-0234,"",,,2026-05-11T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing hash tables
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0234,"",,,2026-05-11T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing hash tables
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0235,"",,,2026-05-13T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing Rc/Arc
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,rspack,rkyv,0.8.16,0,0,RUSTSEC-2026-0235,"",,,2026-05-13T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing Rc/Arc
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,rkyv,0.7.45,0,0,RUSTSEC-2026-0001,"",,,2026-01-05T12:00:00Z,Potential Undefined Behaviors in `Arc<T>`/`Rc<T>` impls of `from_value` on OOM
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,rustls-webpki,0.103.4,0,0,RUSTSEC-2026-0098,GHSA-965h-392x-2mh5 CGA-9hj3-5r6c-vmm9,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:L/A:N,,2026-04-14T12:00:00Z,webpki: Name constraints for URI names were incorrectly accepted
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,rustls-webpki,0.103.4,0,0,RUSTSEC-2026-0104,GHSA-82j2-j2ch-gfr8 CGA-97fq-hxr6-j6wr,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,2026-04-22T12:00:00Z,rustls-webpki: Denial of service via panic on malformed CRL BIT STRING
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,rustls-webpki,0.103.4,0,0,RUSTSEC-2026-0099,GHSA-xgp8-3hg3-c2mh CGA-66j7-pfx4-g5hh,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:L/A:N,,2026-04-14T12:00:00Z,webpki: Name constraints were accepted for certificates asserting a wildcard name
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,rustls-webpki,0.103.4,0,0,RUSTSEC-2026-0049,GHSA-pwjx-qhcg-rvj4 CGA-h22v-g8h3-w59x,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:H/A:N,,2026-03-20T12:00:00Z,webpki: CRLs not considered authoritative by Distribution Point due to faulty matching logic
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,serde_with,3.18.0,0,0,GHSA-7gcf-g7xr-8hxj,CGA-m44m-pgc7-q48c,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,,2026-07-15T22:41:01Z,serde_with: KeyValueMap serialization panics on empty sequence or map entries
pkg:npm/%40next/polyfill-module,npm,90210,https://github.com/vercel/next.js,.,serde_yml,0.0.12,0,0,RUSTSEC-2025-0068,GHSA-hhw4-xg65-fp2x,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,unsound,2025-09-11T12:00:00Z,serde_yml crate is unsound and unmaintained
