repository_url,ecosystems,dependent_repos,c_loc,cpp_loc,c_bridge_tools,c_build_tools,has_rust,rust_loc,brief_languages
https://github.com/joyent/node-sshpk,npm,4144,79779,0,"","",0,0,"C,JavaScript,Python,Perl,Groovy"
https://github.com/diwic/alsa-sys,cargo,4126,1,0,"","",1,15287,"Rust,C"
https://github.com/brianmario/escape_utils,rubygems,4124,1610,0,mkmf,"",0,0,"Ruby,C"
https://github.com/getmoto/moto,pypi,4070,0,116,"","",0,0,"Python,Java,JavaScript,C#,Go,Ruby,C++,Scala"
https://github.com/thoughtbot/capybara-webkit,rubygems,4056,1231,2746,mkmf,"",0,0,"C,C++,Ruby,Prolog,JavaScript"
https://github.com/rustaudio/cpal,cargo,3999,7,32,"","",1,21737,"Rust,Objective-C,C,C++,JavaScript"
https://github.com/conda/conda-build,pypi,3991,57,0,"","",0,0,"Python,C,Go,Perl"
https://github.com/google/xi-editor,cargo,3990,304,2299,"","",1,29527,"Rust,Python,C#,JavaScript,Objective-C,C++,C,Clojure,Groovy,Lua,Ruby,Common Lisp,D,Erlang,Go,Haskell,Java,OCaml,Perl,PHP,R,Scala,Tcl"
https://github.com/rustaudio/coreaudio-rs,cargo,3966,7,0,"","",1,3094,"Rust,Objective-C,C"
https://github.com/testing-cabal/subunit,pypi,3952,270,37,"",Autotools,0,0,"Python,C,C++"
https://github.com/luislavena/win32console,rubygems,3915,1050,0,mkmf,"",0,0,"Ruby,C"
https://github.com/tomaka/android-rs-glue,cargo,3888,478,8,"","",1,1212,"Rust,C,C++"
https://github.com/hyperium/tonic,cargo,3853,60,803,"",CMake,1,77622,"Rust,C++,C,Nix,Python"
https://github.com/indygreg/python-zstandard,pypi,3818,43739,0,setuptools Extension,"",1,4780,"Python,C,Rust"
https://github.com/libgit2/rugged,rubygems,3816,8912,0,mkmf,"",0,0,"Ruby,C"
https://github.com/rubycrypto/ed25519,rubygems,3789,3789,0,mkmf,"",0,0,"C,Java,Ruby"
https://github.com/rust-bitcoin/rust-secp256k1,cargo,3786,44979,0,"",CMake,1,8960,"C,Rust,Python"
https://github.com/bitsandbytes-foundation/bitsandbytes,pypi,3758,397,1808,setuptools Extension,CMake,0,0,"Python,C,C++"
https://github.com/duckdb/duckdb-python,pypi,3752,0,16470,"",CMake,0,0,"Python,C++"
https://github.com/deepspeedai/deepspeed,pypi,3724,20879,10268,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/brianmario/charlock_holmes,rubygems,3708,327,101,mkmf,"",0,0,"Ruby,C,Common Lisp,C++,Python,Racket"
https://github.com/openssl/openssl,conda,3674,1193193,8089,"","",0,66898,"C,Perl,Rust,Emacs Lisp"
https://github.com/systemd/python-systemd,pypi,3663,2485,0,"",Meson,0,0,"C,Python,Emacs Lisp"
https://github.com/datamapper/do,rubygems,3649,3590,0,"","",0,0,"Ruby,Java,C"
https://github.com/ray-project/ray,pypi,3641,42425,136178,setuptools Extension,"",0,0,"Python,C++,C,Java,TypeScript,JavaScript"
https://github.com/gmpy2/gmpy2,pypi,3633,27194,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/alexcrichton/openssl-src-rs,cargo,3600,670504,0,"","",1,730,"C,Perl,Python,Rust,Emacs Lisp,Prolog,Ruby"
https://github.com/mackyle/sqlite,conda,3586,314484,0,"",Autotools,0,0,"C,Tcl,Java,JavaScript,C#"
https://github.com/net-ssh/bcrypt_pbkdf-ruby,rubygems,3539,1064,0,mkmf,"",0,0,"C,Ruby,Java"
https://github.com/davisking/dlib,pypi,3530,313358,117422,setuptools Extension,CMake,0,0,"C,C++,Python,Java,JavaScript,Objective-C"
https://github.com/madler/zlib,conda,3529,29324,599,"","Autotools,CMake",0,0,"C,C#,Ada,C++"
https://github.com/google/brotli,"conda,pypi",3514,36932,2389,setuptools Extension,CMake,0,0,"C,Java,C#,Python,C++,Go,JavaScript,TypeScript,Kotlin"
https://github.com/moose/moose,cpan,3504,6883,0,"","",0,0,"Perl,C"
https://github.com/xml4r/libxml-ruby,rubygems,3482,7876,0,mkmf,"",0,0,"C,Ruby"
https://github.com/rust-lang/stacker,cargo,3465,14,0,"","",1,1171,"Rust,C"
https://github.com/seb-m/pyinotify,pypi,3462,153,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/tensorflow/probability,pypi,3455,0,0,setuptools Extension,"",0,0,Python
https://github.com/kolmodin/binary,hackage,3451,63,0,"","",0,0,"Haskell,C"
https://github.com/alexcrichton/curl-rust,cargo,3441,198984,196,"",CMake,1,7887,"C,Perl,Python,Rust,C++,Emacs Lisp"
https://github.com/pymssql/pymssql,pypi,3432,0,0,setuptools Extension,"",0,0,Python
https://github.com/bytecodealliance/wasmtime,cargo,3431,5595,10862,"",CMake,1,590871,"Rust,C,C++,Python,TypeScript,JavaScript,Nix,OCaml"
https://github.com/python-sip/sip,pypi,3418,253710,44,"","",0,0,"C,Python,C++"
https://github.com/biopython/biopython,"conda,pypi",3405,18523,0,setuptools Extension,"",0,0,"Python,C,Prolog"
https://github.com/lericson/pylibmc,pypi,3366,2398,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/tcltk/tk,conda,3356,228915,0,"","",0,0,"C,Tcl"
https://github.com/phusion/passenger,rubygems,3332,88340,600455,"","",0,0,"C++,C,Ruby,JavaScript,Python"
https://github.com/falconry/falcon,pypi,3310,0,0,setuptools Extension,"",0,0,"Python,JavaScript"
https://github.com/google/flax,pypi,3260,0,381,"","",1,0,"Python,C++"
https://github.com/ifduyue/python-xxhash,pypi,3258,57396,35,setuptools Extension,CMake,0,0,"C,Python,C++"
https://github.com/haskell/attoparsec,hackage,3246,170,0,"","",0,0,"Haskell,C"
https://github.com/chronotope/chrono-tz,cargo,3186,7860,0,"","",1,46060,"Rust,C"
https://github.com/webpack/webpack,npm,3177,100,14,node-gyp,"",0,0,"JavaScript,TypeScript,C++"
https://github.com/absolucy/nanorand-rs,cargo,3176,97,7,"","",1,1225,"Rust,C,C++,Python"
https://github.com/haskell/unix,hackage,3149,245,0,"",Autotools,0,0,"Haskell,C,JavaScript"
https://github.com/alexcrichton/brotli2-rs,cargo,3132,28619,981,"",CMake,1,1293,"C,Java,Rust,Python,C++,Go,Lua"
https://github.com/haskell-unordered-containers/hashable,hackage,3129,3426,0,"","",0,0,"Haskell,C"
https://github.com/ronaldoussoren/pyobjc,pypi,3125,41372,0,"","",0,0,"Python,Objective-C,C,JavaScript,Java,Swift,Verilog"
https://github.com/jnwatson/py-lmdb,pypi,3103,24275,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/conradirwin/interception,rubygems,3098,66,0,mkmf,"",0,0,"Ruby,C,Java"
https://github.com/triton-lang/triton,pypi,3060,45779,129671,setuptools Extension,CMake,0,0,"Python,C++,C"
https://github.com/catboost/catboost,pypi,3035,2248357,1021508,setuptools Extension,CMake,1,1053,"C++,C,Python,Scala,C#,TypeScript,R,Java,JavaScript,Rust"
https://github.com/katyo/oboe-rs,cargo,3020,9634,12543,"",CMake,1,9222,"C,C++,Java,Rust,Kotlin,Prolog,Nix,Python"
https://github.com/tmm1/rbtrace,rubygems,3019,996,0,mkmf,"",0,0,"Ruby,C"
https://github.com/guillaumegomez/sysinfo,cargo,2990,169,0,"","",1,28986,"Rust,C"
https://github.com/pytorch/text,pypi,2976,450,2155,setuptools Extension,CMake,0,0,"Python,C++,C"
https://github.com/pnpm/pnpm,npm,2954,0,0,node-gyp,"",1,355785,"TypeScript,Rust,JavaScript"
https://github.com/jelmer/dulwich,pypi,2931,0,0,setuptools Extension,"",1,804,"Python,Rust"
https://github.com/libffi/libffi,conda,2903,43075,134,"",Autotools,0,0,"C,Python,C++,Perl,Objective-C"
https://github.com/linebender/tiny-skia,cargo,2893,0,525,"","",1,22715,"Rust,C++,Python"
https://github.com/alexcrichton/ssh2-rs,cargo,2888,46375,118,"",CMake,1,4345,"C,Rust,C++,Perl,Emacs Lisp"
https://github.com/bcmyers/num-format,cargo,2885,1,0,"","",1,10649,"Rust,C,Python"
https://github.com/farcepest/mysqldb1,pypi,2803,2922,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/amodm/webbrowser-rs,cargo,2799,5,0,"","",1,2317,"Rust,Swift,C"
https://github.com/mit-plv/fiat-crypto,cargo,2762,219451,259,"","",1,92725,"Verilog,C,Zig,Rust,Go,Python,Java,OCaml,JavaScript,C++,Haskell"
https://github.com/ruby/io-wait,rubygems,2750,5,0,mkmf,"",0,0,"Ruby,C,Java"
https://github.com/xattr/xattr,pypi,2727,502,0,"","",0,0,"Python,C"
https://github.com/joker1007/binding_ninja,rubygems,2707,118,0,mkmf,"",0,0,"Ruby,C,Java"
https://github.com/ovirt/ovirt-engine-sdk-ruby,rubygems,2692,2140,0,"","",0,0,"Ruby,C,Java"
https://github.com/sphinx-gallery/sphinx-gallery,pypi,2677,0,9,"","",0,0,"Python,C++,Julia,JavaScript,Objective-C"
https://github.com/rapidfuzz/rapidfuzz,pypi,2672,220243,279112,setuptools Extension,CMake,0,0,"C++,C,Python,Fortran,JavaScript,Objective-C,Common Lisp"
https://github.com/shap/shap,pypi,2655,2834,653,"",CMake,0,0,"Python,JavaScript,C,C++"
https://github.com/python-ldap/python-ldap,pypi,2649,3147,0,setuptools Extension,"",0,0,"Python,C,Prolog"
https://github.com/gimli-rs/cpp_demangle,cargo,2635,73,0,"","",1,12235,"Rust,C"
https://github.com/wasmi-labs/wasmi,cargo,2634,549,0,"","",1,53031,"Rust,C,Python"
https://github.com/saghul/pycares,pypi,2612,32255,12192,"",CMake,0,0,"C,C++,Python"
https://github.com/rasterio/rasterio,"conda,pypi",2600,0,0,setuptools Extension,"",0,0,Python
https://github.com/google/grpc,rubygems,2596,351614,448340,"phpize,setuptools Extension",CMake,0,0,"Python,C,C++,PHP,Ruby,Objective-C,C#,JavaScript,Go,Swift,Java,Prolog"
https://github.com/roy-ht/editdistance,pypi,2578,24,6516,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/pyyoshi/cchardet,pypi,2578,1321,10528,setuptools Extension,CMake,0,0,"Python,C++,C"
https://github.com/codespell-project/codespell,pypi,2513,11,0,"","",0,0,"Python,C"
https://github.com/brandon-rhodes/pyephem,pypi,2495,77581,0,setuptools Extension,CMake,0,0,"C,Python"
https://github.com/google/mediapipe,pypi,2464,50110,248860,setuptools Extension,"",0,0,"C++,C,Python,Java,Objective-C,TypeScript,Prolog,Swift,JavaScript"
https://github.com/sass/libsass-python,pypi,2445,1918,30193,setuptools Extension,"",0,0,"C++,C,Python,Perl"
https://github.com/rust-rocksdb/rust-rocksdb,cargo,2430,123232,493474,"",CMake,1,17615,"C++,C,Java,Rust,Python"
https://github.com/ndparker/rcssmin,pypi,2428,1431,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/pywavelets/pywt,"pypi,conda",2426,5132,0,setuptools Extension,Meson,0,0,"Python,C"
https://github.com/snowflakedb/snowflake-connector-python,pypi,2411,38872,3788,setuptools Extension,"",0,0,"Python,C++,C,Groovy,JavaScript"
https://github.com/clickhouse/clickhouse-connect,pypi,2409,0,0,setuptools Extension,"",0,0,Python
https://github.com/ndparker/rjsmin,pypi,2395,1051,0,setuptools Extension,"",0,0,"Python,JavaScript,C"
https://github.com/10xgenomics/lz4-rs,cargo,2386,19131,173,"","",1,1334,"C,Rust,Python,C++"
https://github.com/paritytech/wasmi,cargo,2379,549,0,"","",1,53031,"Rust,C,Python"
https://github.com/judofyr/duktape.rb,rubygems,2377,78126,0,mkmf,"",0,0,"Ruby,C,JavaScript"
https://github.com/snoyberg/conduit,hackage,2350,20,0,"","",0,0,"Haskell,C"
https://github.com/pyo3/pyo3,cargo,2349,5,0,"","",1,90838,"Rust,Python,C,JavaScript"
https://github.com/maxmind/maxmind-db-reader-php,packagist,2348,6999,0,"",CMake,0,0,"C,PHP,Go,Perl"
https://github.com/pyav-org/pyav,pypi,2332,140,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/sgrif/pq-sys,cargo,2331,1058063,915,"","",1,5669,"C,Perl,Rust,Prolog,Python,C++,D,Emacs Lisp"
https://github.com/chef/ffi-yajl,rubygems,2315,528,0,mkmf,"",0,0,"Ruby,C"
https://github.com/k0kubun/hamlit,rubygems,2314,536,0,mkmf,"",0,0,"Ruby,C"
https://github.com/yurymalkov/hnsw,pypi,2288,2256,2565,setuptools Extension,CMake,0,0,"Python,C++,C"
https://github.com/twitter/twitter-text,rubygems,2284,16216,0,"","",0,0,"JavaScript,C,Ruby,Java,Objective-C,Scala"
https://github.com/mayeut/pybase64,pypi,2280,2811,0,setuptools Extension,CMake,0,0,"C,Python"
https://github.com/chef/libyajl2-gem,rubygems,2265,0,0,mkmf,"",0,0,Ruby
https://github.com/deepmind/tree,pypi,2240,27,591,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/cvxpy/cvxpy,pypi,2210,106518,20765,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/paddlepaddle/paddle,pypi,2208,434563,784059,setuptools Extension,CMake,0,0,"C,C++,Python,Go,Java"
https://github.com/mcmtroffaes/sphinxcontrib-bibtex,pypi,2194,0,0,setuptools Extension,"",0,0,Python
https://github.com/cvxopt/cvxopt,pypi,2179,23683,0,setuptools Extension,"",0,0,"C,Python,JavaScript"
https://github.com/libgit2/pygit2,pypi,2172,12750,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/tikv/jemallocator,cargo,2139,72413,752,"","",1,2727,"C,Rust,C++,Python"
https://github.com/haskell/criterion,hackage,2126,159,0,"","",0,0,"Haskell,C,JavaScript"
https://github.com/pistondevelopers/freetype-sys,cargo,2114,193148,156,"",CMake,1,2829,"C,Python,Rust,C++,JavaScript,Perl"
https://github.com/amitdev/lru-dict,pypi,2086,661,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/purpleprotocol/mimalloc_rust,cargo,2085,33807,1166,"",CMake,1,936,"JavaScript,C,Rust,C++"
https://github.com/isl-org/open3d,pypi,2080,144126,167286,"",CMake,0,0,"C++,C,Python,JavaScript,Objective-C,Ruby"
https://github.com/cucumber/messages,"rubygems,hex",2065,0,5417,"",CMake,0,0,"C++,Ruby,Java,PHP,C#,Dart,TypeScript,Python,Go,Elixir,Perl"
https://github.com/riverrun/bcrypt_elixir,hex,2064,850,0,"","",0,0,"Elixir,C"
https://gitlab.com/duplicity/duplicity,pypi,2062,357,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/perl/version.pm,cpan,2061,7231,0,"","",0,0,"Perl,C"
https://github.com/jax-ml/ml_dtypes,pypi,2044,3087,4288,"",CMake,0,0,"Python,C,C++"
https://github.com/tox-dev/pipdeptree,pypi,2038,0,0,meson-python,"",1,12013,"Rust,Python"
https://github.com/snoyberg/yaml,hackage,2037,184,0,"","",0,0,"Haskell,C"
https://github.com/continuumio/menuinst,pypi,2029,82,232,setuptools Extension,"",0,0,"Python,C,Swift,C++"
https://github.com/cucumber/gherkin,rubygems,2016,12641,9523,"",CMake,0,0,"C,C#,C++,Java,PHP,Dart,Python,TypeScript,Elixir,Ruby,Perl,Go"
https://github.com/magicstack/immutables,pypi,2011,3616,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/google-research/google-research,pypi,2006,42146,66521,"","",1,5130,"Python,C++,C,Java,Rust,JavaScript,Objective-C,R,Lua,Perl,TypeScript"
https://github.com/etemesi254/zune-image,cargo,2000,189,0,"","",1,64019,"Rust,D,C,Python"
https://github.com/xinntao/basicsr,pypi,1996,0,726,setuptools Extension,"",0,0,"Python,Objective-C,C++"
https://github.com/berkshelf/ridley,rubygems,1972,4,0,"","",0,0,"Ruby,C"
https://github.com/python-poetry/poetry,pypi,1968,49,0,"","",0,0,"Python,C"
https://github.com/jupytext/jupytext,pypi,1950,0,637,"","",0,240,"Python,R,TypeScript,Julia,C++,JavaScript,Scheme,Clojure,C#,F#,Go,Groovy,Haskell,Java,Lua,Objective-C,OCaml,Prolog,Rust,Scala,Tcl"
https://github.com/fastavro/fastavro,pypi,1944,0,0,setuptools Extension,"",0,0,Python
https://github.com/pygraphviz/pygraphviz,pypi,1930,0,0,setuptools Extension,"",0,0,Python
https://github.com/python-poetry/poetry-core,pypi,1908,147,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/toblerity/fiona,"conda,pypi",1901,0,0,setuptools Extension,"",0,0,Python
https://github.com/google/php-crc32,packagist,1894,169,0,"","",0,0,"PHP,C"
https://github.com/ruby/openssl,rubygems,1891,16463,0,mkmf,"",0,0,"Ruby,C"
https://github.com/icrar/ijson,pypi,1867,6289,0,setuptools Extension,CMake,0,0,"C,Python"
https://github.com/aldanor/qoi-rust,cargo,1855,850,0,"","",1,2180,"Rust,C"
https://github.com/pbhogan/scrypt,rubygems,1835,1825,0,"","",0,0,"C,Ruby"
https://github.com/hajimes/mmh3,pypi,1823,2505,0,setuptools Extension,"",0,0,"C++,C,Python"
https://github.com/toland/patron,rubygems,1813,2445,0,mkmf,"",0,0,"Ruby,C"
https://github.com/chtd/psycopg2cffi,pypi,1812,0,0,setuptools Extension,"",0,0,Python
https://github.com/mpi4py/mpi4py,pypi,1809,16675,193,setuptools Extension,"CMake,Meson",0,0,"Python,C,C++,Fortran"
https://github.com/facebook/zstd,conda,1808,91234,5234,"",CMake,0,0,"C,C++,Python,Lua,Swift"
https://github.com/shopify/liquid-c,rubygems,1806,3889,0,mkmf,"",0,0,"C,Ruby"
https://github.com/pymupdf/pymupdf,pypi,1798,75,0,"","",0,0,"Python,C,JavaScript"
https://github.com/open-mmlab/mmcv,pypi,1786,3180,22539,setuptools Extension,"",0,0,"Python,C++,C,Objective-C"
https://github.com/maxmind/maxmind-db-reader-python,pypi,1769,7500,0,setuptools Extension,CMake,0,0,"C,Python,Go,Perl"
https://github.com/m4b/goblin,cargo,1768,47,34,"","",1,24971,"Rust,C,C++"
https://github.com/h4llow3en/mac-notification-sys,cargo,1761,38,0,"","",1,1109,"Rust,C,Objective-C"
https://github.com/apache/cassandra-python-driver,pypi,1760,741,0,setuptools Extension,"",0,0,"Python,C,Groovy"
https://github.com/apple/swift-protobuf,swiftpm,1755,163168,283207,"",CMake,0,0,"C,C++,Swift,Python,JavaScript"
https://github.com/erotemic/xdoctest,pypi,1751,0,34,"","",0,0,"Python,C++"
https://github.com/alexcrichton/nghttp2-rs,cargo,1720,54830,49836,"",CMake,1,2306,"C,C++,Python,Go,Rust,Ruby"
https://github.com/apache/incubator-mxnet,pypi,1714,270940,759193,setuptools Extension,CMake,0,6152,"C++,Python,C,Rust,Common Lisp,Java,Go,JavaScript,Objective-C,TypeScript,Groovy,Lua,Ruby,Scala"
https://github.com/hdfgroup/hdf5,conda,1709,759648,16203,"",CMake,0,0,"C,Java,C++,Fortran,Python,JavaScript,Perl"
https://github.com/rust-fuzz/libfuzzer,cargo,1705,1820,8110,"","",1,507,"C++,C,Rust,Python"
https://github.com/eliben/pyelftools,pypi,1697,361,18,"","",0,0,"Python,C,C++,Nix"
https://github.com/dagenix/rust-crypto,cargo,1694,440,0,"","",1,24697,"Rust,C"
https://github.com/psycopg/psycopg,pypi,1688,149,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/bryanp/llhttp,rubygems,1688,38481,0,"","",0,0,"Ruby,C"
https://github.com/confluentinc/confluent-kafka-python,pypi,1679,12039,0,setuptools Extension,"",0,0,"Python,C,Emacs Lisp"
https://github.com/pyqtgraph/pyqtgraph,pypi,1673,40,0,"","",0,0,"Python,C"
https://github.com/unidata/cftime,pypi,1642,0,0,setuptools Extension,"",0,0,Python
https://github.com/deepfryed/idn-ruby,rubygems,1628,247,0,mkmf,"",0,0,"Ruby,C"
https://github.com/miurahr/py7zr,pypi,1623,35,0,"","",0,0,"Python,C"
https://github.com/defunkt/version_sorter,rubygems,1621,248,0,mkmf,"",0,0,"Ruby,C"
https://github.com/cher-nov/cryptg,pypi,1621,0,0,setuptools Extension,"",1,45,"Python,Rust"
https://github.com/closeio/ciso8601,pypi,1619,789,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/openai/atari-py,pypi,1616,2129,28835,setuptools Extension,"",0,0,"C++,C,Python,Prolog"
https://github.com/github-linguist/linguist,rubygems,1611,31021,10484,mkmf,CMake,1,2158,"Objective-C,C,Ruby,Swift,Verilog,Perl,JavaScript,C++,Go,PHP,D,F#,Prolog,TypeScript,Java,Scheme,C#,Elixir,Common Lisp,Fortran,OCaml,GDScript,Solidity,Dart,Haskell,Python,Rust,Roc,Crystal,Elm,Mojo,Zig,Nim,COBOL,Emacs Lisp,Erlang,Gleam,Groovy,Lua,Odin,Clojure,Julia,Kotlin,Nix,R,VHDL"
https://github.com/google/googleappmeasurement,swiftpm,1584,0,0,"","",0,0,"C,Objective-C,Swift"
https://gitlab.com/bzip2/bzip2,conda,1559,5861,0,"","CMake,Meson",0,0,"C,Python,Perl"
https://github.com/realm/jazzy,rubygems,1555,3020,0,"","",0,0,"Swift,JavaScript,C,Ruby,Objective-C"
https://github.com/scrapinghub/python-crfsuite,pypi,1548,11339,14921,setuptools Extension,"",0,0,"C,Python,C++,Ruby,Perl"
https://github.com/boxen/boxen,rubygems,1547,71,0,"","",0,0,"Ruby,C"
https://github.com/rstcheck/rstcheck,pypi,1541,4,0,"","",0,0,"Python,C"
https://github.com/lz4/lz4,conda,1533,19437,173,"","",0,0,"C,Python,C++"
https://github.com/instagram/libcst,pypi,1521,0,0,setuptools Extension,"",1,15823,"Python,Rust"
https://github.com/chef/dep-selector-libgecode,rubygems,1512,0,161624,mkmf,"",0,0,Ruby
https://github.com/lief-project/lief,pypi,1504,1568,304280,"",CMake,1,178296,"C++,Rust,Python,Java,C,Objective-C"
https://github.com/redis-rb/redis-client,rubygems,1491,7709,0,"","",0,0,"Ruby,C"
https://github.com/marco-sulla/python-frozendict,pypi,1481,34609,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/rubyjs/libv8-node,rubygems,1477,48,13,mkmf,"",0,0,"Ruby,C,C++"
https://github.com/fancy-regex/fancy-regex,cargo,1475,1283,0,"","",1,20340,"Rust,C,JavaScript,Python"
https://github.com/madsmtm/objc2,cargo,1472,152,0,"","",1,1087241,"Rust,C,Objective-C"
https://github.com/rails-sqlserver/tiny_tds,rubygems,1470,1102,0,mkmf,"",0,0,"Ruby,C"
https://github.com/uqfoundation/pathos,pypi,1468,0,0,setuptools Extension,"",0,0,Python
https://github.com/ruby/iconv,rubygems,1456,950,0,mkmf,"",0,0,"Ruby,C"
https://github.com/fillzpp/sys-info-rs,cargo,1449,1049,0,"","",1,986,"C,Rust"
https://github.com/python-hyper/brotlicffi,pypi,1431,36514,2381,"",CMake,0,0,"C,Java,Python,C#,C++,Go,JavaScript,TypeScript,Kotlin"
https://github.com/denofevil/debase,rubygems,1426,1432,0,mkmf,"",0,0,"Ruby,C"
https://github.com/tensorflow/text,pypi,1417,1998030,17973,"","",0,0,"C++,Python,C"
https://github.com/uqfoundation/pox,pypi,1409,0,0,setuptools Extension,"",0,0,Python
https://github.com/rgeo/rgeo,rubygems,1408,4619,0,mkmf,"",0,0,"Ruby,C"
https://github.com/blaze-builder/blaze-builder,hackage,1408,39,0,"","",0,0,"Haskell,C"
https://github.com/shopify/better-html,rubygems,1407,1486,0,mkmf,"",0,0,"Ruby,C,JavaScript"
https://github.com/blackwinter/unicode,rubygems,1398,1614,0,mkmf,"",0,0,"Ruby,C"
https://github.com/gimli-rs/findshlibs,cargo,1394,1,0,"","",1,1421,"Rust,C"
https://github.com/galoisinc/cereal,hackage,1393,39,0,"","",0,0,"Haskell,C"
https://github.com/servo/libexpat,cargo,1392,27991,364,"",CMake,1,43,"C,C++,Rust,Python"
https://github.com/servo/libfontconfig,cargo,1387,28788,0,"",Autotools,1,52,"C,Rust"
https://github.com/uqfoundation/ppft,pypi,1385,0,0,setuptools Extension,"",0,0,Python
https://github.com/unkindpartition/ansi-terminal,hackage,1384,60,0,"","",0,0,"Haskell,C"
https://github.com/activeloopai/deeplake,pypi,1384,77451,65979,"",CMake,0,0,"C++,C,Python,JavaScript"
https://github.com/rust-mobile/android-activity,cargo,1381,1190,1598,"","",1,26758,"Rust,C,C++,Prolog,Java"
https://github.com/pysam-developers/pysam,pypi,1381,240133,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/unidata/netcdf4-python,"conda,pypi",1377,201,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/axiomhq/rust-cuckoofilter,cargo,1377,30,0,"","",1,562,"Rust,C"
https://github.com/ruby-debug/debase-ruby_core_source,rubygems,1364,330618,0,"","",0,0,"C,Ruby"
https://github.com/dask/fastparquet,pypi,1355,0,0,setuptools Extension,"",0,0,Python
https://github.com/sol/doctest,hackage,1354,3,0,"","",0,0,"Haskell,C"
https://github.com/openai/mujoco-py,pypi,1340,1566,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/jedisct1/libsodium,conda,1332,62368,0,"",Autotools,0,0,"C,Zig,C#,Python"
https://github.com/oaubert/python-vlc,pypi,1331,375,0,"","",0,0,"Python,C,Java"
https://github.com/haskell/primitive,hackage,1329,76,0,"","",0,0,"Haskell,C"
https://github.com/iwillspeak/rust-onig,cargo,1328,91336,21,"","",1,4155,"C,Rust,Python,C++"
https://github.com/libexpat/libexpat,conda,1327,30543,362,"",CMake,0,0,"C,Python,C++"
https://github.com/osgeo/gdal,pypi,1319,343740,1241288,"",CMake,0,0,"C,C++,Python,JavaScript,Perl"
https://github.com/rust-onig/rust-onig,cargo,1312,91336,21,"","",1,4155,"C,Rust,Python,C++"
https://github.com/synrc/fs,hex,1311,491,0,"","",0,0,"Erlang,C,C#,Elixir"
https://github.com/facebookresearch/fasttext,pypi,1299,977,4211,setuptools Extension,CMake,0,0,"JavaScript,Python,C++,C,Perl"
https://github.com/facebook/prophet,pypi,1298,0,0,"","",0,0,"Python,R,C++,JavaScript"
https://github.com/unicode-org/icu4x,cargo,1296,7167,27530,"","",1,246952,"Rust,C++,C,Dart,Kotlin,TypeScript,Python"
https://github.com/alexcrichton/xz2-rs,cargo,1291,24631,0,"",CMake,1,1691,"C,Rust"
https://github.com/codykrieger/ace-rails-ap,rubygems,1286,0,34,"","",0,18,"JavaScript,Ruby,TypeScript,PHP,Haskell,Clojure,Common Lisp,C++,Crystal,C#,D,Dart,Elixir,Elm,Erlang,Fortran,Go,Groovy,Haxe,Java,Julia,Kotlin,Lua,Nim,Nix,Objective-C,OCaml,Perl,Python,Rust,Scala,Scheme,Swift,Tcl,Verilog,VHDL"
https://github.com/ueno/ruby-gpgme,rubygems,1271,0,0,mkmf,"",0,0,"Ruby,C"
https://github.com/rust-lang/packed_simd,cargo,1263,83,1112,"","",1,19245,"Rust,C++,C"
https://github.com/ruby/bigdecimal,rubygems,1263,7674,0,mkmf,"",0,0,"Ruby,C"
https://github.com/zarr-developers/numcodecs,pypi,1258,90388,599,"setuptools Extension,meson-python","CMake,Meson",0,0,"C,Python,C#,Ada,C++"
https://github.com/fonttools/pyclipper,pypi,1256,0,4101,setuptools Extension,"",0,0,"C++,Python"
https://github.com/nodejs/node,conda,1249,3192396,2318020,"",CMake,1,2,"C,C++,JavaScript,Perl,Python,TypeScript,R,Emacs Lisp,Rust,Nix"
https://github.com/rpy2/rpy2,pypi,1236,485,0,"","",0,0,"Python,C"
https://github.com/ifwe/sip,conda,1223,24198,4,"","",0,0,"C,Python,C++"
https://github.com/aws/aws-cdk,pypi,1219,0,0,node-gyp,"",0,0,"TypeScript,JavaScript,Python,Go"
https://github.com/onnx/tensorflow-onnx,pypi,1214,0,61,"","",0,0,"Python,C++,JavaScript"
https://github.com/logstash/logstash,rubygems,1206,56,0,"","",0,0,"Java,Ruby,Groovy,C"
https://github.com/ohler55/ox,rubygems,1201,10656,0,mkmf,"",0,0,"Ruby,C"
