repository_url,ecosystems,dependent_repos,has_rust,has_c,c_loc,cpp_loc,c_build_tools,brief_languages
https://github.com/mdp/rturk,rubygems,103,0,0,0,0,"","Ruby,JavaScript"
https://github.com/apache/tvm,cargo,102,0,1,299853,566389,CMake,"Python,C,C++,JavaScript,Rust,Java,Objective-C,Groovy,TypeScript"
https://github.com/ihalila/pdcurses-sys,cargo,102,1,1,27180,0,"","C,Rust"
https://github.com/mechiru/googapis,cargo,101,1,0,0,0,"","Rust,Go"
https://github.com/compass-rs/sass-rs,cargo,98,1,1,1298,30105,"","C++,C,Rust,Perl"
https://github.com/holochain/lib3h,cargo,97,1,0,0,0,"","Rust,Nix"
https://github.com/holochain/holochain-persistence,cargo,95,1,0,0,0,"","Rust,Nix"
https://github.com/kijewski/tzdb,cargo,94,1,0,0,0,"","Rust,Python"
https://github.com/apache/arrow-datafusion,cargo,92,1,0,0,0,"","Rust,Python,JavaScript"
https://github.com/nervosnetwork/ckb-system-scripts,cargo,92,1,1,18784,0,"","C,Rust,Java"
https://github.com/fltk-rs/fltk-rs,cargo,88,1,1,4220,8705,CMake,"Rust,C,C++,Objective-C"
https://github.com/danburkert/lmdb-rs,cargo,87,1,1,9794,0,"","C,Rust"
https://github.com/rust-ndarray/ndarray-linalg,cargo,85,1,0,0,0,"",Rust
https://github.com/open-telemetry/opentelemetry-erlang,hex,82,0,0,0,0,"","Erlang,Elixir"
https://github.com/membraneframework/membrane_core,hex,77,0,0,0,0,"","Elixir,JavaScript,Python"
https://github.com/alco/hashids-elixir,hex,61,0,0,0,0,"",Elixir
https://github.com/appsignal/appsignal-elixir,hex,56,0,1,881,0,"","Elixir,Ruby,C,Python"
https://github.com/elixir-protobuf/google-protos,hex,45,0,1,91883,159584,CMake,"C,C++,Java,C#,PHP,Objective-C,Python,Ruby,Kotlin,Elixir,Go,JavaScript,Dart,Emacs Lisp,Swift"
https://github.com/basho/riak-erlang-client,hex,24,0,0,0,0,"",Erlang
https://github.com/puid/elixir,hex,19,0,0,0,0,"",Elixir
https://github.com/enkimultimedia/erlang-rocksdb,hex,17,0,1,233937,459945,CMake,"C,C++,Java,Erlang,Python,Lua,Swift"
https://github.com/kafka4beam/crc32cer,hex,14,0,1,121,0,CMake,"Erlang,C"
https://github.com/ndreynolds/ratatouille,hex,13,0,0,0,0,"",Elixir
https://github.com/exthereum/merkle_patricia_tree,hex,8,0,0,0,0,"","Elixir,JavaScript,Solidity,Python"
https://github.com/exthereum/blockchain,hex,6,0,0,0,0,"","Elixir,JavaScript,Solidity,Python"
https://github.com/ndreynolds/ex_termbox,hex,6,0,1,2006,472,"","Elixir,C,Python"
https://github.com/romul/uap-elixir,hex,6,0,0,0,0,"",Elixir
https://github.com/exthereum/evm,hex,5,0,0,0,0,"","Elixir,JavaScript,Python"
https://github.com/gregmefford/blinkchain,hex,5,0,1,2960,0,"","Elixir,C,Python,Go"
https://github.com/nebo15/nex_json_schema,hex,5,0,0,0,0,"",Elixir
https://github.com/edgedb/edgedb-elixir,hex,4,0,0,0,0,"","Elixir,TypeScript"
https://github.com/opencensus-beam/opencensus-jaeger,hex,3,0,0,0,0,"","Erlang,Emacs Lisp,Elixir"
https://github.com/gregmefford/nerves_neopixel,hex,2,0,1,2960,0,"","Elixir,C,Python,Go"
https://github.com/holiday-jp/holiday_jp-elixir,hex,2,0,0,0,0,"","Elixir,Ruby"
https://github.com/kafka4beam/lz4b,hex,2,0,1,382,0,"","Erlang,C"
https://github.com/korczis/gauc.ex,hex,2,1,0,0,0,"","Elixir,Rust"
https://github.com/overbryd/myhtmlex,hex,2,0,1,70899,0,"","C,Elixir,Erlang"
https://github.com/scottdavis/sass.ex,hex,2,0,1,1567,30105,"","C++,C,Elixir,Perl"
https://github.com/sgiath/nostr,hex,2,0,0,0,0,"","Elixir,Python,Nix,JavaScript,TypeScript"
https://github.com/youimmi/sass_compiler,hex,2,0,1,1627,30184,"","C++,C,Elixir,Perl"
https://github.com/am-kantox/johanna,hex,1,0,0,0,0,"","Elixir,Erlang"
https://github.com/arcblock/ex_abci,hex,1,0,0,0,0,"",Elixir
https://github.com/connorrigby/my_sensors_mysgw,hex,1,0,1,15227,21532,"","C,C++,Elixir"
https://github.com/cuatroelixir/event_store_db_gpb_protobufs,hex,1,0,0,0,0,"","C#,JavaScript,Erlang,TypeScript"
https://github.com/dwyl/gitea,hex,1,0,0,0,0,"",Elixir
https://github.com/erlef/purl,hex,1,0,0,0,0,"","Erlang,Elixir,Python"
https://github.com/fremantle-industries/history,hex,1,0,0,0,0,"","Elixir,JavaScript,TypeScript"
https://github.com/gregmefford/nerves_io_neopixel,hex,1,0,1,2960,0,"","Elixir,C,Python,Go"
https://github.com/hayesgm/signet,hex,1,0,0,0,0,"","Elixir,Solidity,Python"
https://github.com/johndoneth/spandex_otlp,hex,1,0,0,0,0,"",Elixir
https://github.com/jshmrtn/openapi-compiler,hex,1,0,0,0,0,"",Elixir
https://github.com/lac-dcc/honey-potion,hex,1,0,1,12761,0,"","Elixir,C,Nix"
https://github.com/lcpmarvel/gb2260,hex,1,0,0,0,0,"","Elixir,Python"
https://github.com/liamwhite/exmagic,hex,1,0,1,16058,0,"","C,Python,Elixir"
https://github.com/markglenn/hrx,hex,1,0,0,0,0,"",Elixir
https://github.com/nobuyo/json-typedef-elixir,hex,1,0,0,0,0,"",Elixir
https://github.com/petrovich/petrovich_elixir,hex,1,0,0,0,0,"",Elixir
https://github.com/softwaremansion/elixir-gcloud-speech-grpc,hex,1,0,0,0,0,"",Elixir
https://github.com/tolyo/nitroux,hex,1,0,0,0,0,"","Rust,Elixir,JavaScript"
https://github.com/valiot/opex62541,hex,1,0,1,5526,0,"","Elixir,C"
https://github.com/ymtszw/hipchat_elixir,hex,1,0,0,0,0,"",Elixir
https://github.com/dotnet/aspnetcore,nuget,0,0,1,26588,66153,CMake,"C#,TypeScript,JavaScript,C,C++,Lua,F#,Python"
https://github.com/ericsink/sqlitepcl.raw,nuget,0,0,0,0,0,"","C#,F#"
https://github.com/nuget/nuget.client,nuget,0,0,1,35,86,CMake,"C#,C,C++,JavaScript,F#,Python"
https://github.com/rabbitmq/rabbitmq-dotnet-client,nuget,0,0,0,0,0,"","C#,JavaScript"
